,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,stalled-cycles-backend,stalled-cycles-frontend,context-switches,cpu-clock,cpu-migrations,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,problem_size,threads,time,speedup
20,953964027,20903045,7989888,113656409,9436059443,6413727653,2082130497,1372784839,4468,4436.27,915,130972,130973,4441.09,56163433,2633350221,6486,55785502,36190616,2051113654,291036,7320771,103071567,10655551,19698633,973983680,795822,2664071359,269664,2031899637,2,16,0.466,5.527896995708154
21,972164572,21192126,9526481,112173532,9614092189,6500642620,1813571878,1278430309,4530,4510.87,945,130985,130986,4516.06,55843806,2682798178,5528,59192042,35075954,2007028707,290531,8800136,102376553,12533847,20798905,967778206,822485,2655614715,289583,2053011057,2,32,0.3946666666666666,6.527027027027027
22,1011706383,19288941,9172227,111503616,9878547188,6637480874,1822367187,1487034965,6035,4637.39,989,131191,131192,4643.02,58506703,2762679410,7565,62421944,41346460,2151729049,334503,8354781,101019714,12025790,18930011,1050788878,818160,2731216518,259469,2059436494,2,64,0.3796666666666666,6.784899034240563
23,970825760,20371035,9382278,108228517,9659333265,6669186405,1902981323,1243946536,4995,4489.35,1002,131225,131226,4495.28,55215243,2661403494,8363,60453440,37416136,2112108497,327787,10792364,115945038,16300076,23104846,999752896,980391,2643187804,326359,2031793841,2,128,0.3723333333333333,6.918531781557744
24,550080311,16391512,11653675,95994686,5276946364,3193231011,1092517065,1215323813,5677,2486.57,775,133041,133042,2492.43,40170869,1451827019,4209,39771350,36923861,1256113150,537609,10370913,87651664,15103968,16435335,608850120,940375,1442147004,313424,1216010743,0,1,0.544,1.0
25,557273892,15890774,11272039,90695125,5427080157,3165887918,862306425,1234405795,5465,2555.9,779,132928,132929,2562.3,40452040,1385849090,4164,39215311,38141416,1217266996,518740,11385124,89744128,15813287,16285475,554901535,894017,1415547499,289654,1214541741,0,2,0.348,1.5632183908045976
26,533038044,16823714,8709710,92277254,5025783395,3268631842,987524381,1226431750,5675,2377.17,846,133143,133144,2382.37,40588457,1442705674,4336,41552527,34796811,1237011444,545532,8389462,85195766,12344682,15851061,549699997,897399,1375067632,317408,1200402061,0,4,0.2393333333333333,2.272980501392758
27,534582446,16263356,9237964,93157633,5098608887,3179351391,927522916,1283003397,6194,2409.4,977,133023,133024,2415.49,42132922,1386432499,4375,40689428,35655595,1218018465,308868,8986068,84253005,13434969,15763631,561430687,863921,1473851204,298096,1213157571,0,8,0.198,2.747474747474747
28,621841696,16114953,8634488,87796994,5429835694,3423557956,892747199,1235712705,8172,2567.31,1024,133173,133174,2573.95,42476863,1500322578,5223,42977002,38836643,1274815113,491752,9727599,90309202,14152228,16937385,593967618,873608,1505807935,296348,1274771449,0,16,0.1793333333333333,3.033457249070632
29,551780002,15540307,9067166,88317627,5234907218,3145537181,766348380,1256068995,8155,2495.9,1224,133176,133177,2503.36,43650234,1437947235,5729,42556916,35693953,1202823667,431852,8714842,92333766,13931497,17135397,549012567,978278,1384145648,307674,1210772884,0,32,0.192,2.833333333333333
30,553369116,18467491,10621559,96751640,5244042707,3276286744,893009472,1269942272,11064,2503.38,1779,133513,133514,2512.67,43659802,1414662547,7404,45234234,34618185,1210175251,556697,9545684,95627411,14927609,17810805,535903880,1107175,1372269979,353535,1259063938,0,64,0.2156666666666666,2.5224111282843897
31,606640397,17616919,10211827,106297212,5756155142,3266601054,961480520,1576105338,18376,2755.68,2551,133987,133988,2768.36,44919293,1538120319,6740,43867597,38040499,1265328769,403367,9291160,93663047,13517634,17196262,613984317,1030003,1552583559,305698,1303917416,0,128,0.2766666666666666,1.966265060240964
32,777806548,18266445,8993746,115633484,7057769433,5755866314,2410626836,1279796790,5151,3310.98,1085,134743,134744,3316.78,65067503,2139251961,4326,65731406,37141765,1658809019,629311,10238665,116927848,14255813,19518073,761547831,870928,2108102639,279940,1624865196,1,1,1.5726666666666669,1.0
33,764186344,19512067,9379342,118246718,7128707515,5568283201,2220659762,1307694146,5102,3349.71,871,134116,134118,3354.88,65230881,2115577163,4205,66673793,35685750,1634442112,793372,9003877,115530639,13487833,19369969,757040300,940561,2078756592,291976,1644278894,1,2,0.9286666666666666,1.6934673366834172
34,785508208,19336834,10112057,121231036,7465102634,5685444559,1896080025,1303205268,5631,3504.92,977,134057,134059,3510.72,67058017,2158592705,3439,68497688,34639711,1667020061,776397,8989280,115722460,13722304,18743349,814610651,946036,2132277423,299631,1653040613,1,4,0.598,2.629877369007804
35,808410529,19848067,9620577,122392725,7831746287,5762996038,1545745586,1357580583,7422,3684.01,908,134188,134189,3690.41,68317560,2162244884,4369,67787602,39026846,1760476428,564055,9017292,114315640,14833918,19396539,822080610,973436,2166530939,322930,1700390710,1,8,0.4343333333333333,3.620874904067537
36,813987383,19102838,8824688,122960094,7928979214,5856241072,1284085404,1404855541,8314,3742.06,1164,134099,134100,3749.95,67600768,2135881014,5296,68912212,40446220,1732943949,675215,9504534,117310984,15124126,19826043,816276831,931098,2164694813,297246,1687942793,1,16,0.352,4.467803030303029
37,882244172,19095653,10987746,127954533,8389921240,6063936042,1274963879,1399371686,12293,3993.03,1291,134276,134277,4003.04,70418060,2278507909,6144,73674328,41424136,1862793358,700885,9613626,119091851,13808218,18712202,939148211,951024,2347191762,293018,1752839997,1,32,0.3429999999999999,4.585034013605442
38,824001834,20483332,13557286,132391896,8594432323,5972647294,1281205798,1502299105,17791,4102.7,2218,134875,134876,4117.56,72761286,2254335478,8801,73298250,42205897,1833154042,648349,13597199,125551736,19071648,19069326,867017271,1031211,2247092446,305896,1748649878,1,64,0.3999999999999999,3.931666666666667
39,861564351,22535161,13902833,144290785,9146610219,5840622510,1116804365,1720849881,29669,4415.29,3429,135368,135369,4437.46,72494166,2371958510,14013,75951513,41530581,1798506505,631168,12652149,135222352,19753128,22001913,858657914,1101650,2338778532,328690,1862183266,1,128,0.456,3.448830409356725
40,1659621833,29007456,9093020,224517444,15283740515,14907858470,6765618403,1684801739,5554,7149.87,1027,138463,138464,7155.41,156932182,4683617778,5665,161162288,41932646,3405125418,805108,9563505,218729176,15221715,29307946,1697530902,882710,4704608301,280776,3329704945,2,1,5.364999999999999,1.0
41,1752526064,29449254,12877327,230764393,16764631916,14876272630,5014332098,1663115007,6891,7845.79,884,137834,137835,7853.1,160203208,4723845213,4314,167608475,47629426,3393140881,888983,12500036,221163569,18822669,28207137,1782521908,972250,4778512545,269077,3405162271,2,2,3.176,1.6892317380352644
42,1722662608,30052951,15250668,235985744,17425547659,14888091385,4458510177,1765646641,7631,8139.57,935,137844,137845,8148.13,157752195,4753594211,5579,168675355,49493188,3460923552,831241,13578849,225407713,20404766,28723027,1763856836,976840,4798651719,265740,3401873222,2,4,2.183666666666667,2.4568768127003504
43,1725891155,30183002,12853293,231131477,17685663180,14966771164,3314054571,1657154156,9041,8292.46,910,136152,136153,8301.37,158763419,4708486847,4796,174561354,46136390,3390142651,935272,13494572,227592386,19999283,30717175,1717417865,1058620,4701062614,303986,3392651686,2,8,1.275,4.207843137254901
44,1838314626,30331169,15195604,235362350,18534551014,15234587447,2651033472,1788127345,13491,8774.05,1049,136011,136012,8786.97,161819970,4857922741,5638,178056964,50639321,3498007687,1231705,15860739,235471738,24014576,30323103,1823193755,1096791,4809853231,297833,3516624117,2,16,1.195,4.489539748953974
45,1764407964,31652454,16403118,239539826,18753934214,15235936256,2353916976,1799308072,17736,8919.22,1305,136361,136362,8936.43,161144374,4850142222,6420,181170479,53779855,3527177347,837723,15954865,242509015,24777940,31958890,1737906637,1226441,4768088423,320037,3482612849,2,32,0.7716666666666668,6.952483801295894
46,1775953258,31836438,18799821,249718489,19286393789,15390910316,2448168920,2041911792,28462,9188.7,3051,136486,136487,9212.47,173373895,4827974325,9461,184257136,57545164,3625590123,1090967,18148353,243048015,27999377,31746681,1784314356,1303132,4888711029,308712,3529496074,2,64,1.1383333333333334,4.7130307467057095
47,1883283409,34449975,21386746,264665209,20626893001,15783942113,2417680811,2331818372,53674,9872.36,5987,137197,137198,9912.31,179074995,5131246634,14851,192450672,63509389,3778569792,1006730,21542971,264090047,33046718,34391485,1854063772,1427473,5070021875,333560,3736866917,2,128,1.09,4.922018348623852
48,813164952,32867505,24276795,145224271,9277796611,3700296603,2871375772,1541275155,4561,4351.76,876,138774,138775,4357.52,75850901,1919066011,4391,67401023,47755034,1999427001,1518564,24500114,138002082,39782979,34210601,787605410,6393447,1853369606,279186,1964280370,0,1,2.4790000000000005,1.0
49,785344539,35363068,24446519,149377539,9103753618,3666720559,2990866517,1510803831,4447,4270.17,874,138850,138851,4275.39,74558805,1940550985,5618,67101246,43892289,1981111323,835273,23934146,133490592,39972711,33833136,771325709,6206748,1836103330,294560,1976513252,0,2,2.112,1.1737689393939397
50,828219056,34173123,27072875,152424384,9777471096,3714976519,2834108157,1621005121,5548,4580.66,929,138892,138893,4586.96,75412944,1978168071,6127,65720696,44657125,2061348607,611872,25273971,132116193,41558978,32778629,872435034,6543503,1950257414,270967,2008935616,0,4,1.9193333333333331,1.2915943035776314
51,807938367,34103901,29507023,153416209,10293419250,3681717219,2681990190,1573326403,4747,4827.83,848,139046,139047,4834.99,75522118,1887778557,4759,65137365,47745101,1946296449,1226993,28216491,136388388,44716530,32120867,810521459,6552444,1857067396,291889,1976630518,0,8,1.9516666666666669,1.2701964133219472
52,800588614,34849653,22760637,144880094,9165435333,3702663351,3001204432,1606935264,5484,4301.31,1019,138769,138770,4306.63,75544261,1924786654,4674,68152110,41057997,1965100111,1588373,22352094,130724475,36801703,34908546,839178215,6204033,1918957708,299898,2000194480,0,16,1.8043333333333331,1.373914649916867
53,1026256365,34205875,27120166,145837965,10392695219,4091999066,2482319479,1521700023,9158,4882.76,985,138756,138757,4890.42,78085859,2148541757,6138,71467350,45928442,2200225752,1067578,26925743,138959716,43260054,35010592,984813732,5926932,2157149954,305652,2202621460,0,32,1.7403333333333333,1.4244397624976062
54,837738914,35510129,25562186,151734190,9771572421,3974195364,2492621201,1630316081,8714,4602.88,1094,139001,139002,4611.71,77062479,2013737536,7432,69652272,43004760,2011455751,1666520,25194786,133998162,41061326,34228291,818331256,6568605,1940515220,307563,2072373379,0,64,1.8096666666666668,1.369865536931295
55,806800766,34343207,28884866,150212937,10660789543,3856090546,2510177597,1720082507,12131,5033.71,1393,139272,139273,5046.87,80261656,2013903998,9036,73687510,48122394,2105288343,1518510,28097181,146578216,44777689,36816064,815524248,6636538,1946775830,301067,2001836475,0,128,1.906666666666667,1.3001748251748253
56,1261003777,55843010,49322299,230755462,16745981001,5861246560,8350284960,2051334924,4219,7796.73,975,175228,175230,7802.11,134704159,3073024042,4196,118941823,51283968,3273158275,2234350,47617172,210196705,79415605,55791630,1283812871,15252777,3058842324,279045,3227206593,1,1,5.9446666666666665,1.0
57,1249916215,54795544,50179044,240037665,18218236602,5932839892,7800094904,2132658136,4582,8483.72,917,175825,175826,8489.89,134928988,3102788235,4924,116445081,60373567,3248806286,2396206,49154903,217646481,83194689,54751459,1246258093,15858262,2989252700,289651,3203891631,1,2,5.605999999999999,1.060411463907718
58,1285448879,58025720,50354323,240022974,17732105465,5928664850,6857234145,2116735300,5155,8250.99,881,164554,164556,8257.04,134919415,3146631049,7695,117042780,60069279,3279663400,2374643,48294068,211526046,80778526,57791558,1286770836,15866606,3063542694,262393,3256391167,1,4,4.533666666666667,1.3112271156532609
59,1265682910,56753062,53739402,239920860,18761366480,5831776379,6525448511,2081917951,5009,8729.87,833,159452,159453,8737.25,134402719,3027006964,5545,116188465,63475391,3253466534,2027571,51794246,215857312,85212770,55964864,1298957986,16164701,3055836535,270027,3210930929,1,8,4.283,1.387967935247879
60,1298918014,56061810,52022433,234719649,18517248751,6007166808,5652586460,2113097179,6125,8643.95,926,159511,159512,8651.36,135885340,3110980706,4476,117551104,55208798,3277432109,2398343,50955651,216465688,83791183,55782717,1279545654,15549238,3096962811,311806,3300055476,1,16,4.131333333333333,1.438922059060836
61,1252960423,56973982,52736246,242380878,18800766855,6033302886,5202617881,2180911020,8131,8794.31,1354,165296,165297,8803.04,137630858,3158923317,5827,117243095,56668322,3341716728,2345285,50250124,215935479,83210421,56696420,1287872898,16577800,3068986844,283218,3265437148,1,32,4.082999999999999,1.455955588211283
62,1290109475,57807284,50219436,240702411,18657587372,6004804460,6079425841,2203525896,12117,8746.54,1669,159699,159700,8757.78,138642569,3140060428,7836,121434127,51436488,3327941185,2326009,48901712,212348975,81599325,58205352,1285816434,15598652,3119846385,290844,3292150389,1,64,3.8296666666666663,1.5522673861954912
63,1374572091,59193468,52378631,249757257,20839751552,6222964600,6529515410,2448919020,21268,9789.76,2014,165821,165822,9808.37,142291058,3290685948,12416,121921404,60636122,3473815029,2161201,51412092,225323244,86887142,60600252,1337811044,16848473,3260783992,326779,3417327924,1,128,4.293333333333333,1.3846273291925466
64,2211554675,100754240,106012520,424809565,34702137806,10186027011,20303890912,3214339221,4714,16061.65,917,306371,306372,16068.73,257022467,5331166956,4609,210633489,77244207,5808218932,3945900,100682858,375655831,171134731,100865792,2235139768,39892174,5312849801,299686,5724276727,2,1,14.072666666666668,1.0
65,2192921898,100112994,100430254,410083182,34207643437,10183545550,20347044197,2973949513,4962,15810.33,1011,276189,276190,15816.26,257167923,5342127215,3961,214495069,68604747,5798793691,3767130,96041334,359448488,164030034,99738126,2215687724,38929399,5311155355,289571,5738276069,2,2,11.256666666666666,1.2501628664495117
66,2208658748,102528082,104687829,417366388,35430439545,10200985675,22308142743,2967339235,5088,16320.02,859,271664,271665,16327.72,259567730,5307976510,3212,216093957,66285433,5775970352,3765825,98924748,358974394,169721366,101105812,2250296637,39833685,5334341651,333293,5776436249,2,4,10.253,1.372541370005527
67,2308984644,100222648,106140653,418941174,37665129053,10566123735,21786572351,3271596651,7898,17246.85,952,259842,259844,17255.05,255771025,5543503958,5733,216311702,66001442,5936760483,4416815,100377227,363506556,172657246,100384252,2354865040,41638263,5468725510,289448,5825761283,2,8,9.614666666666666,1.4636666204409932
68,2336792166,101328640,105905723,426061121,40475127584,10643177553,20931091512,3295547607,8381,18453.4,918,274764,274765,18462.76,261572019,5442554903,5518,224541900,67997698,5909827658,4636331,102466641,371265615,175188240,102245454,2278647341,49113149,5403509625,321161,5863902774,2,16,9.656,1.457401270367302
69,2257373057,102717660,109962046,426066544,42637701947,10251523662,18633693827,3529919165,10113,19370.09,1525,248772,248773,19384.44,261851954,5364316151,9736,221114623,68510088,5938403022,3993645,105487813,371280561,178974672,102588486,2301900582,42385866,5459064958,294930,5869409773,2,32,9.671666666666663,1.4550404962950203
70,2382520407,103643559,114378527,437943245,48482403280,10685701965,19655964235,4016801963,21118,21788.98,3399,241403,241404,21813.98,267655547,5586869112,8877,227262482,72099312,6069713659,3955726,106989028,379933040,181456635,102160482,2414272302,42361570,5636799066,315368,6033725533,2,64,9.843666666666666,1.4296163353763844
71,2486257733,105807573,119967902,471563619,75869501696,11144956719,35070070979,6199470982,37118,32846.53,4912,273823,273824,32933.73,286829349,5830121048,13293,239525544,86623442,6287532029,4381042,114179780,411656897,192550244,104702049,2458356960,44300894,5830241978,307660,6274011364,2,128,13.385333333333334,1.0513497360294852
72,2815351485,89128623,42327090,489505868,28422720976,30883685737,10967479517,2976191247,9568,12075.33,758,230778,230779,12085.72,292903651,14103892988,4909,399164923,81563754,8629162965,46101999,42384860,474132522,192089041,86699618,2840666948,2931119,14158392443,287413,8638047447,0,1,12.970333333333334,1.0
73,2772759943,89811636,37273071,477602358,28517843346,30792826101,11349550871,2772447104,8947,12096.27,765,193512,193513,12107.72,284574732,14020247140,6304,391581600,82261781,8454909093,47176737,39986202,472014168,174651886,89060380,2696651995,2101140,13960370768,306429,8520961665,0,2,7.509666666666667,1.7271516711793689
74,2800679994,92051812,35195446,467029955,27181531185,31035277759,10350661244,2640319416,9977,11534.99,896,176181,176182,11545.6,276748979,14230530485,4041,387306687,85683793,8457828483,47209152,36814846,448909724,161368302,93003052,2787763313,1790407,13988408332,289102,8455317550,0,4,6.027,2.152038050992755
75,2892978172,89617757,38818703,481990805,30950214444,31621008074,10115749751,2842430870,14532,13592.46,1015,179957,179958,13605.12,275494127,14476348081,4904,379199888,94584089,8804279439,46352482,38103926,468633450,169166079,89362529,2901414967,1929536,14385118679,275591,8826701016,0,8,6.738,1.9249530028692985
